-3.47341427807913,-2.789470204605803;-2.789470204605803,-2.1055261311324758;-2.1055261311324758,-1.421582057659149;-1.421582057659149,-0.737637984185822;-0.737637984185822,-0.053693910712495185;-0.053693910712495185,0.6302501627608321;0.6302501627608321,1.3141942362341585;1.3141942362341585,1.9981383097074858;1.9981383097074858,2.682082383180813;2.682082383180813,3.36602645665414
-3.82608253247245,-3.131231647413425;-3.131231647413425,-2.4363807623544;-2.4363807623544,-1.741529877295375;-1.741529877295375,-1.04667899223635;-1.04667899223635,-0.35182810717732504;-0.35182810717732504,0.3430227778817003;0.3430227778817003,1.0378736629407253;1.0378736629407253,1.7327245479997502;1.7327245479997502,2.427575433058775;2.427575433058775,3.1224263181178
-3.0527999323214,-2.490928821139279;-2.490928821139279,-1.929057709957158;-1.929057709957158,-1.367186598775037;-1.367186598775037,-0.805315487592916;-0.805315487592916,-0.2434443764107952;-0.2434443764107952,0.3184267347713261;0.3184267347713261,0.880297845953447;0.880297845953447,1.4421689571355678;1.4421689571355678,2.004040068317689;2.004040068317689,2.56591117949981
-5.51966246455193,-4.768150757496771;-4.768150757496771,-4.016639050441613;-4.016639050441613,-3.265127343386456;-3.265127343386456,-2.5136156363312976;-2.5136156363312976,-1.7621039292761393;-1.7621039292761393,-1.010592222220982;-1.010592222220982,-0.25908051516582375;-0.25908051516582375,0.4924311918893345;0.4924311918893345,1.2439428989444927;1.2439428989444927,1.99545460599965
-3.46969571093361,-2.87295876851671;-2.87295876851671,-2.27622182609981;-2.27622182609981,-1.67948488368291;-1.67948488368291,-1.08274794126601;-1.08274794126601,-0.4860109988491099;-0.4860109988491099,0.11072594356779009;0.11072594356779009,0.7074628859846901;0.7074628859846901,1.30419982840159;1.30419982840159,1.90093677081849;1.90093677081849,2.49767371323539
-3.9084762065213,-3.311227515791995;-3.311227515791995,-2.71397882506269;-2.71397882506269,-2.116730134333385;-2.116730134333385,-1.51948144360408;-1.51948144360408,-0.9222327528747751;-0.9222327528747751,-0.3249840621454698;-0.3249840621454698,0.2722646285838346;0.2722646285838346,0.8695133193131399;0.8695133193131399,1.4667620100424452;1.4667620100424452,2.06401070077175
-1.83280905597763,-1.411256728431379;-1.411256728431379,-0.989704400885128;-0.989704400885128,-0.568152073338877;-0.568152073338877,-0.14659974579262602;-0.14659974579262602,0.2749525817536249;0.2749525817536249,0.6965049092998761;0.6965049092998761,1.1180572368461268;1.1180572368461268,1.539609564392378;1.539609564392378,1.961161891938629;1.961161891938629,2.38271421948488
-5.1819431240832,-4.389299886371939;-4.389299886371939,-3.5966566486606784;-3.5966566486606784,-2.804013410949417;-2.804013410949417,-2.011370173238156;-2.011370173238156,-1.2187269355268953;-1.2187269355268953,-0.42608369781563393;-0.42608369781563393,0.3665595398956265;0.3665595398956265,1.1592027776068878;1.1592027776068878,1.9518460153181492;1.9518460153181492,2.74448925302941
-4.24969121131561,-3.627577989005787;-3.627577989005787,-3.005464766695964;-3.005464766695964,-2.383351544386141;-2.383351544386141,-1.7612383220763181;-1.7612383220763181,-1.1391250997664955;-1.1391250997664955,-0.5170118774566723;-0.5170118774566723,0.10510134485315081;0.10510134485315081,0.7272145671629735;0.7272145671629735,1.3493277894727962;1.3493277894727962,1.97144101178262
-1.91454366201957,-1.4376369024416809;-1.4376369024416809,-0.960730142863792;-0.960730142863792,-0.48382338328590313;-0.48382338328590313,-0.006916623708014047;-0.006916623708014047,0.46999013586987504;0.46999013586987504,0.9468968954477637;0.9468968954477637,1.4238036550256528;1.4238036550256528,1.9007104146035418;1.9007104146035418,2.377617174181431;2.377617174181431,2.85452393375932
-9.0052906572619,-7.7617287949441796;-7.7617287949441796,-6.518166932626459;-6.518166932626459,-5.274605070308737;-5.274605070308737,-4.031043207991016;-4.031043207991016,-2.787481345673295;-2.787481345673295,-1.5439194833555732;-1.5439194833555732,-0.30035762103785224;-0.30035762103785224,0.9432042412798687;0.9432042412798687,2.1867661035975896;2.1867661035975896,3.43032796591531
-1.33123977972116,-0.8596004729070069;-0.8596004729070069,-0.3879611660928539;-0.3879611660928539,0.0836781407212992;0.0836781407212992,0.5553174475354521;0.5553174475354521,1.026956754349605;1.026956754349605,1.4985960611637583;1.4985960611637583,1.9702353679779112;1.9702353679779112,2.4418746747920643;2.4418746747920643,2.9135139816062177;2.9135139816062177,3.38515328842037
-3.4099769716983,-2.727075646049792;-2.727075646049792,-2.044174320401284;-2.044174320401284,-1.3612729947527757;-1.3612729947527757,-0.6783716691042678;-0.6783716691042678,0.0045296565442400905;0.0045296565442400905,0.6874309821927485;0.6874309821927485,1.370332307841256;1.370332307841256,2.0532336334897643;2.0532336334897643,2.7361349591382726;2.7361349591382726,3.41903628478678
-3.34310913886881,-2.745865345031946;-2.745865345031946,-2.148621551195082;-2.148621551195082,-1.551377757358218;-1.551377757358218,-0.9541339635213539;-0.9541339635213539,-0.35689016968448994;-0.35689016968448994,0.24035362415237405;0.24035362415237405,0.8375974179892385;0.8375974179892385,1.434841211826102;1.434841211826102,2.0320850056629656;2.0320850056629656,2.62932879949983
-4.42002267402927,-3.622137577178549;-3.622137577178549,-2.824252480327828;-2.824252480327828,-2.0263673834771074;-2.0263673834771074,-1.2284822866263863;-1.2284822866263863,-0.4305971897756651;-0.4305971897756651,0.3672879070750552;0.3672879070750552,1.1651730039257764;1.1651730039257764,1.9630581007764976;1.9630581007764976,2.7609431976272187;2.7609431976272187,3.55882829447794
-5.02263472459061,-4.135349134302862;-4.135349134302862,-3.248063544015114;-3.248063544015114,-2.360777953727366;-2.360777953727366,-1.4734923634396182;-1.4734923634396182,-0.5862067731518703;-0.5862067731518703,0.3010788171358776;0.3010788171358776,1.1883644074236255;1.1883644074236255,2.0756499977113734;2.0756499977113734,2.9629355879991213;2.9629355879991213,3.85022117828687
-7.44380399264411,-6.433751170814136;-6.433751170814136,-5.423698348984162;-5.423698348984162,-4.413645527154188;-4.413645527154188,-3.403592705324214;-3.403592705324214,-2.39353988349424;-2.39353988349424,-1.3834870616642654;-1.3834870616642654,-0.3734342398342916;-0.3734342398342916,0.6366185819956822;0.6366185819956822,1.646671403825657;1.646671403825657,2.65672422565563
-2.96227358718358,-2.41909900886089;-2.41909900886089,-1.8759244305382001;-1.8759244305382001,-1.3327498522155101;-1.3327498522155101,-0.7895752738928201;-0.7895752738928201,-0.24640069557013033;-0.24640069557013033,0.2967738827525599;0.2967738827525599,0.8399484610752501;0.8399484610752501,1.38312303939794;1.38312303939794,1.9262976177206297;1.9262976177206297,2.46947219604332
-3.73357974889278,-2.779087963756978;-2.779087963756978,-1.824596178621176;-1.824596178621176,-0.870104393485374;-0.870104393485374,0.08438739165042808;0.08438739165042808,1.0388791767862302;1.0388791767862302,1.993370961922032;1.993370961922032,2.9478627470578345;2.9478627470578345,3.902354532193636;3.902354532193636,4.856846317329438;4.856846317329438,5.81133810246524
-3.41817874877462,-2.6094333613368166;-2.6094333613368166,-1.8006879738990138;-1.8006879738990138,-0.9919425864612106;-0.9919425864612106,-0.1831971990234078;-0.1831971990234078,0.625548188414395;0.625548188414395,1.4342935758521986;1.4342935758521986,2.2430389632900014;2.2430389632900014,3.051784350727804;3.051784350727804,3.860529738165607;3.860529738165607,4.66927512560341
-4.40737568760793,-3.3758129752279036;-3.3758129752279036,-2.344250262847878;-2.344250262847878,-1.3126875504678521;-1.3126875504678521,-0.28112483808782596;-0.28112483808782596,0.7504378742922002;0.7504378742922002,1.7820005866722255;1.7820005866722255,2.8135632990522517;2.8135632990522517,3.845126011432278;3.845126011432278,4.876688723812304;4.876688723812304,5.90825143619233
-4.43734139123338,-3.813686718140672;-3.813686718140672,-3.190032045047964;-3.190032045047964,-2.566377371955256;-2.566377371955256,-1.9427226988625481;-1.9427226988625481,-1.3190680257698402;-1.3190680257698402,-0.6954133526771322;-0.6954133526771322,-0.07175867958442428;-0.07175867958442428,0.5518959935082837;0.5518959935082837,1.1755506666009916;1.1755506666009916,1.7992053396937
-1.71811293752166,-1.256089523844914;-1.256089523844914,-0.7940661101681681;-0.7940661101681681,-0.33204269649142226;-0.33204269649142226,0.12998071718532378;0.12998071718532378,0.5920041308620698;0.5920041308620698,1.0540275445388154;1.0540275445388154,1.5160509582155615;1.5160509582155615,1.9780743718923075;1.9780743718923075,2.440097785569053;2.440097785569053,2.9021211992458
-4.57902751465289,-3.747272258866539;-3.747272258866539,-2.915517003080188;-2.915517003080188,-2.0837617472938366;-2.0837617472938366,-1.2520064915074856;-1.2520064915074856,-0.42025123572113454;-0.42025123572113454,0.4115040200652169;0.4115040200652169,1.2432592758515675;1.2432592758515675,2.075014531637919;2.075014531637919,2.9067697874242704;2.9067697874242704,3.73852504321062
-3.91539144328236,-3.182876491432974;-3.182876491432974,-2.450361539583588;-2.450361539583588,-1.717846587734202;-1.717846587734202,-0.9853316358848159;-0.9853316358848159,-0.2528166840354298;-0.2528166840354298,0.4796982678139563;0.4796982678139563,1.2122132196633424;1.2122132196633424,1.9447281715127285;1.9447281715127285,2.6772431233621146;2.6772431233621146,3.4097580752115
-6.70454360666031,-5.74057803227937;-5.74057803227937,-4.77661245789843;-4.77661245789843,-3.8126468835174903;-3.8126468835174903,-2.84868130913655;-2.84868130913655,-1.88471573475561;-1.88471573475561,-0.9207501603746708;-0.9207501603746708,0.04321541400626927;0.04321541400626927,1.0071809883872094;1.0071809883872094,1.9711465627681486;1.9711465627681486,2.93511213714909
-3.92024981143573,-3.234200121784637;-3.234200121784637,-2.5481504321335438;-2.5481504321335438,-1.862100742482451;-1.862100742482451,-1.1760510528313577;-1.1760510528313577,-0.49000136318026444;-0.49000136318026444,0.19604832647082793;0.19604832647082793,0.8820980161219212;0.8820980161219212,1.5681477057730144;1.5681477057730144,2.2541973954241077;2.2541973954241077,2.9402470850752
-3.19828756943808,-2.538182490373541;-2.538182490373541,-1.878077411309002;-1.878077411309002,-1.217972332244463;-1.217972332244463,-0.557867253179924;-0.557867253179924,0.10223782588461505;0.10223782588461505,0.7623429049491537;0.7623429049491537,1.4224479840136932;1.4224479840136932,2.082553063078232;2.082553063078232,2.7426581421427705;2.7426581421427705,3.40276322120731
-3.64922578123668,-2.9304753054712114;-2.9304753054712114,-2.211724829705742;-2.211724829705742,-1.492974353940273;-1.492974353940273,-0.7742238781748041;-0.7742238781748041,-0.05547340240933529;-0.05547340240933529,0.6632770733561344;0.6632770733561344,1.3820275491216032;1.3820275491216032,2.100778024887072;2.100778024887072,2.819528500652541;2.819528500652541,3.53827897641801
-6.08303522927717,-5.0078504247949285;-5.0078504247949285,-3.932665620312686;-3.932665620312686,-2.857480815830444;-2.857480815830444,-1.782296011348202;-1.782296011348202,-0.7071112068659602;-0.7071112068659602,0.36807359761628256;0.36807359761628256,1.4432584020985244;1.4432584020985244,2.5184432065807663;2.5184432065807663,3.593628011063009;3.593628011063009,4.66881281554525
-3.6270960959762,-2.9128845975893043;-2.9128845975893043,-2.198673099202408;-2.198673099202408,-1.4844616008155116;-1.4844616008155116,-0.7702501024286157;-0.7702501024286157,-0.056038604041719786;-0.056038604041719786,0.658172894345177;0.658172894345177,1.372384392732073;1.372384392732073,2.086595891118969;2.086595891118969,2.8008073895058647;2.8008073895058647,3.51501888789276
-2.25428157883823,-1.730849594369529;-1.730849594369529,-1.207417609900828;-1.207417609900828,-0.683985625432127;-0.683985625432127,-0.16055364096342606;-0.16055364096342606,0.3628783435052747;0.3628783435052747,0.8863103279739759;0.8863103279739759,1.4097423124426771;1.4097423124426771,1.9331742969113779;1.9331742969113779,2.4566062813800786;2.4566062813800786,2.98003826584878
-7.61769469668182,-6.675237343220716;-6.675237343220716,-5.732779989759612;-5.732779989759612,-4.790322636298508;-4.790322636298508,-3.847865282837404;-3.847865282837404,-2.9054079293762998;-2.9054079293762998,-1.9629505759151957;-1.9629505759151957,-1.0204932224540917;-1.0204932224540917,-0.07803586899298764;-0.07803586899298764,0.8644214844681173;0.8644214844681173,1.80687883792922
-1.08713868088488,-0.4392921082629969;-0.4392921082629969,0.20855446435888614;0.20855446435888614,0.8564010369807691;0.8564010369807691,1.5042476096026522;1.5042476096026522,2.1520941822245354;2.1520941822245354,2.799940754846418;2.799940754846418,3.4477873274683017;3.4477873274683017,4.095633900090185;4.095633900090185,4.743480472712067;4.743480472712067,5.39132704533395
-2.53371264165396,-1.8780010727564842;-1.8780010727564842,-1.2222895038590083;-1.2222895038590083,-0.5665779349615323;-0.5665779349615323,0.08913363393594365;0.08913363393594365,0.7448452028334196;0.7448452028334196,1.4005567717308955;1.4005567717308955,2.0562683406283715;2.0562683406283715,2.7119799095258474;2.7119799095258474,3.3676914784233234;3.3676914784233234,4.0234030473208
-3.28692089063786,-2.4887983810824874;-2.4887983810824874,-1.6906758715271142;-1.6906758715271142,-0.8925533619717414;-0.8925533619717414,-0.09443085241636817;-0.09443085241636817,0.7036916571390051;0.7036916571390051,1.5018141666943774;1.5018141666943774,2.2999366762497506;2.2999366762497506,3.098059185805124;3.098059185805124,3.896181695360497;3.896181695360497,4.69430420491587
-5.11504990469449,-4.225153348104051;-4.225153348104051,-3.3352567915136118;-3.3352567915136118,-2.4453602349231724;-2.4453602349231724,-1.5554636783327336;-1.5554636783327336,-0.6655671217422947;-0.6655671217422947,0.22432943484814505;0.22432943484814505,1.114225991438584;1.114225991438584,2.004122548029023;2.004122548029023,2.8940191046194625;2.8940191046194625,3.7839156612099
-3.37404832118749,-2.6810712361522953;-2.6810712361522953,-1.9880941511171;-1.9880941511171,-1.2951170660819047;-1.2951170660819047,-0.6021399810467098;-0.6021399810467098,0.09083710398848499;0.09083710398848499,0.7838141890236807;0.7838141890236807,1.4767912740588756;1.4767912740588756,2.1697683590940704;2.1697683590940704,2.8627454441292652;2.8627454441292652,3.55572252916446
-7.33317300706542,-6.130893563165919;-6.130893563165919,-4.928614119266418;-4.928614119266418,-3.7263346753669166;-3.7263346753669166,-2.5240552314674156;-2.5240552314674156,-1.3217757875679146;-1.3217757875679146,-0.11949634366841355;-0.11949634366841355,1.0827831002310875;1.0827831002310875,2.2850625441305885;2.2850625441305885,3.4873419880300895;3.4873419880300895,4.68962143192959
-4.39879560555972,-3.529515695943015;-3.529515695943015,-2.6602357863263104;-2.6602357863263104,-1.7909558767096057;-1.7909558767096057,-0.9216759670929004;-0.9216759670929004,-0.052396057476195246;-0.052396057476195246,0.8168838521405091;0.8168838521405091,1.6861637617572143;1.6861637617572143,2.5554436713739195;2.5554436713739195,3.4247235809906247;3.4247235809906247,4.29400349060733
-9.53405534055477,-8.105767722203584;-8.105767722203584,-6.677480103852396;-6.677480103852396,-5.24919248550121;-5.24919248550121,-3.8209048671500225;-3.8209048671500225,-2.3926172487988353;-2.3926172487988353,-0.964329630447649;-0.964329630447649,0.46395798790353915;0.46395798790353915,1.8922456062547255;1.8922456062547255,3.320533224605912;3.320533224605912,4.7488208429571
-3.54148647524024,-2.5214433348503267;-2.5214433348503267,-1.5014001944604138;-1.5014001944604138,-0.481357054070501;-0.481357054070501,0.5386860863194123;0.5386860863194123,1.5587292267093256;1.5587292267093256,2.578772367099238;2.578772367099238,3.5988155074891512;3.5988155074891512,4.6188586478790645;4.6188586478790645,5.638901788268977;5.638901788268977,6.65894492865889
-4.38606242363242,-3.655601139036242;-3.655601139036242,-2.9251398544400637;-2.9251398544400637,-2.1946785698438855;-2.1946785698438855,-1.4642172852477078;-1.4642172852477078,-0.73375600065153;-0.73375600065153,-0.0032947160553513655;-0.0032947160553513655,0.7271665685408264;0.7271665685408264,1.4576278531370042;1.4576278531370042,2.188089137733182;2.188089137733182,2.91855042232936
-4.31255326706476,-3.62869506860435;-3.62869506860435,-2.94483687014394;-2.94483687014394,-2.26097867168353;-2.26097867168353,-1.57712047322312;-1.57712047322312,-0.8932622747627104;-0.8932622747627104,-0.20940407630229974;-0.20940407630229974,0.47445412215811;0.47445412215811,1.1583123206185197;1.1583123206185197,1.8421705190789295;1.8421705190789295,2.52602871753934
-5.76747000336482,-4.893592667379762;-4.893592667379762,-4.019715331394703;-4.019715331394703,-3.1458379954096456;-3.1458379954096456,-2.271960659424588;-2.271960659424588,-1.39808332343953;-1.39808332343953,-0.5242059874544713;-0.5242059874544713,0.34967134853058646;0.34967134853058646,1.2235486845156442;1.2235486845156442,2.097426020500702;2.097426020500702,2.97130335648576
-0.693362814111802,-0.21693985703830687;-0.21693985703830687,0.25948310003518826;0.25948310003518826,0.7359060571086835;0.7359060571086835,1.2123290141821785;1.2123290141821785,1.6887519712556736;1.6887519712556736,2.165174928329169;2.165174928329169,2.641597885402664;2.641597885402664,3.118020842476159;3.118020842476159,3.5944437995496545;3.5944437995496545,4.07086675662315
-4.75545337348308,-4.081461329618789;-4.081461329618789,-3.407469285754498;-3.407469285754498,-2.733477241890207;-2.733477241890207,-2.059485198025916;-2.059485198025916,-1.385493154161625;-1.385493154161625,-0.7115011102973341;-0.7115011102973341,-0.03750906643304308;-0.03750906643304308,0.6364829774312479;0.6364829774312479,1.310475021295539;1.310475021295539,1.98446706515983
-5.97685440031379,-5.127794306114442;-5.127794306114442,-4.2787342119150935;-4.2787342119150935,-3.429674117715746;-3.429674117715746,-2.580614023516398;-2.580614023516398,-1.7315539293170499;-1.7315539293170499,-0.8824938351177023;-0.8824938351177023,-0.03343374091835383;-0.03343374091835383,0.8156263532809938;0.8156263532809938,1.6646864474803413;1.6646864474803413,2.51374654167969
-5.6155722169136,-4.864939075064337;-4.864939075064337,-4.114305933215072;-4.114305933215072,-3.363672791365808;-3.363672791365808,-2.613039649516544;-2.613039649516544,-1.8624065076672802;-1.8624065076672802,-1.1117733658180162;-1.1117733658180162,-0.3611402239687518;-0.3611402239687518,0.38949291788051177;0.38949291788051177,1.1401260597297753;1.1401260597297753,1.89075920157904
-6.50347887497685,-5.544577905881309;-5.544577905881309,-4.585676936785768;-4.585676936785768,-3.626775967690227;-3.626775967690227,-2.667874998594686;-2.667874998594686,-1.708974029499145;-1.708974029499145,-0.7500730604036034;-0.7500730604036034,0.20882790869193713;0.20882790869193713,1.1677288777874786;1.1677288777874786,2.126629846883019;2.126629846883019,3.08553081597856
-3.72125717481922,-3.1287592634396812;-3.1287592634396812,-2.536261352060142;-2.536261352060142,-1.943763440680603;-1.943763440680603,-1.351265529301064;-1.351265529301064,-0.7587676179215253;-0.7587676179215253,-0.16626970654198603;-0.16626970654198603,0.4262282048375532;0.4262282048375532,1.018726116217092;1.018726116217092,1.6112240275966307;1.6112240275966307,2.20372193897617
-3.79974791804902,-3.133119630668681;-3.133119630668681,-2.466491343288342;-2.466491343288342,-1.7998630559080029;-1.7998630559080029,-1.133234768527664;-1.133234768527664,-0.46660648114732517;-0.46660648114732517,0.20002180623301413;0.20002180623301413,0.8666500936133525;0.8666500936133525,1.5332783809936918;1.5332783809936918,2.199906668374031;2.199906668374031,2.86653495575437
-3.16894202368242,-2.6594610373292467;-2.6594610373292467,-2.149980050976074;-2.149980050976074,-1.6404990646229007;-1.6404990646229007,-1.1310180782697277;-1.1310180782697277,-0.6215370919165544;-0.6215370919165544,-0.11205610556338153;-0.11205610556338153,0.3974248807897913;0.3974248807897913,0.9069058671429646;0.9069058671429646,1.416386853496138;1.416386853496138,1.92586783984931
-5.40919987814323,-4.605460425059644;-4.605460425059644,-3.8017209719760583;-3.8017209719760583,-2.9979815188924723;-2.9979815188924723,-2.1942420658088864;-2.1942420658088864,-1.3905026127253004;-1.3905026127253004,-0.5867631596417144;-0.5867631596417144,0.21697629344187153;0.21697629344187153,1.0207157465254575;1.0207157465254575,1.8244551996090435;1.8244551996090435,2.62819465269263
-3.35044286020747,-2.3325278864135477;-2.3325278864135477,-1.314612912619626;-1.314612912619626,-0.2966979388257043;-0.2966979388257043,0.7212170349682179;0.7212170349682179,1.73913200876214;1.73913200876214,2.7570469825560613;2.7570469825560613,3.7749619563499834;3.7749619563499834,4.792876930143906;4.792876930143906,5.810791903937827;5.810791903937827,6.82870687773175
-11.5159485479891,-9.964954770582118;-9.964954770582118,-8.413960993175138;-8.413960993175138,-6.8629672157681565;-6.8629672157681565,-5.311973438361175;-5.311973438361175,-3.7609796609541934;-3.7609796609541934,-2.2099858835472137;-2.2099858835472137,-0.6589921061402322;-0.6589921061402322,0.8920016712667493;0.8920016712667493,2.442995448673731;2.442995448673731,3.99398922608071
-4.84271134320781,-4.076172219007083;-4.076172219007083,-3.309633094806356;-3.309633094806356,-2.5430939706056286;-2.5430939706056286,-1.7765548464049017;-1.7765548464049017,-1.0100157222041748;-1.0100157222041748,-0.243476598003447;-0.243476598003447,0.5230625261972799;0.5230625261972799,1.2896016503980068;1.2896016503980068,2.0561407745987337;2.0561407745987337,2.82267989879946
-3.72516156414699,-3.065645300326562;-3.065645300326562,-2.406129036506134;-2.406129036506134,-1.7466127726857061;-1.7466127726857061,-1.0870965088652782;-1.0870965088652782,-0.4275802450448505;-0.4275802450448505,0.23193601877557768;0.23193601877557768,0.8914522825960058;0.8914522825960058,1.5509685464164336;1.5509685464164336,2.2104848102368613;2.2104848102368613,2.87000107405729
-4.27576686967716,-3.578396583436197;-3.578396583436197,-2.8810262971952336;-2.8810262971952336,-2.1836560109542704;-2.1836560109542704,-1.4862857247133077;-1.4862857247133077,-0.7889154384723449;-0.7889154384723449,-0.09154515223138127;-0.09154515223138127,0.6058251340095815;0.6058251340095815,1.3031954202505442;1.3031954202505442,2.000565706491507;2.000565706491507,2.69793599273247
-5.23129061928944,-4.292347332994469;-4.292347332994469,-3.3534040466994974;-3.3534040466994974,-2.414460760404526;-2.414460760404526,-1.4755174741095551;-1.4755174741095551,-0.5365741878145842;-0.5365741878145842,0.4023690984803876;0.4023690984803876,1.3413123847753585;1.3413123847753585,2.2802556710703294;2.2802556710703294,3.2191989573653013;3.2191989573653013,4.15814224366027
-4.69180766687278,-4.007340336930277;-4.007340336930277,-3.322873006987774;-3.322873006987774,-2.638405677045271;-2.638405677045271,-1.9539383471027678;-1.9539383471027678,-1.2694710171602646;-1.2694710171602646,-0.5850036872177622;-0.5850036872177622,0.09946364272474106;0.09946364272474106,0.7839309726672443;0.7839309726672443,1.4683983026097476;1.4683983026097476,2.15286563255225
-4.13403819033502,-3.519446761144303;-3.519446761144303,-2.904855331953586;-2.904855331953586,-2.2902639027628693;-2.2902639027628693,-1.6756724735721522;-1.6756724735721522,-1.0610810443814351;-1.0610810443814351,-0.4464896151907185;-0.4464896151907185,0.16810181399999902;0.16810181399999902,0.7826932431907156;0.7826932431907156,1.3972846723814323;1.3972846723814323,2.01187610157215
-4.13992230456258,-3.373018846857808;-3.373018846857808,-2.606115389153036;-2.606115389153036,-1.839211931448264;-1.839211931448264,-1.072308473743492;-1.072308473743492,-0.30540501603872006;-0.30540501603872006,0.4614984416660519;0.4614984416660519,1.228401899370824;1.228401899370824,1.9953053570755959;1.9953053570755959,2.762208814780368;2.762208814780368,3.52911227248514
-5.80990944713217,-4.999860661426799;-4.999860661426799,-4.189811875721428;-4.189811875721428,-3.3797630900160573;-3.3797630900160573,-2.5697143043106863;-2.5697143043106863,-1.7596655186053152;-1.7596655186053152,-0.949616732899945;-0.949616732899945,-0.13956794719457388;-0.13956794719457388,0.6704808385107972;0.6704808385107972,1.4805296242161683;1.4805296242161683,2.29057840992154
-4.81984888490797,-3.9934286237061993;-3.9934286237061993,-3.1670083625044283;-3.1670083625044283,-2.3405881013026573;-2.3405881013026573,-1.5141678401008862;-1.5141678401008862,-0.6877475788991152;-0.6877475788991152,0.13867268230265584;0.13867268230265584,0.9650929435044269;0.9650929435044269,1.791513204706198;1.791513204706198,2.617933465907969;2.617933465907969,3.44435372710974
-3.95079048299837,-3.268858644610478;-3.268858644610478,-2.586926806222586;-2.586926806222586,-1.904994967834694;-1.904994967834694,-1.223063129446802;-1.223063129446802,-0.5411312910589099;-0.5411312910589099,0.14080054732898217;0.14080054732898217,0.8227323857168742;0.8227323857168742,1.5046642241047663;1.5046642241047663,2.1865960624926584;2.1865960624926584,2.86852790088055
-3.1008777881992,-2.438640109684661;-2.438640109684661,-1.7764024311701219;-1.7764024311701219,-1.114164752655583;-1.114164752655583,-0.45192707414104394;-0.45192707414104394,0.21031060437349502;0.21031060437349502,0.872548282888034;0.872548282888034,1.534785961402573;1.534785961402573,2.197023639917112;2.197023639917112,2.859261318431651;2.859261318431651,3.52149899694619
-4.61279816613386,-3.950591750702344;-3.950591750702344,-3.2883853352708283;-3.2883853352708283,-2.6261789198393126;-2.6261789198393126,-1.9639725044077965;-1.9639725044077965,-1.3017660889762803;-1.3017660889762803,-0.6395596735447646;-0.6395596735447646,0.022646741886751087;0.022646741886751087,0.6848531573182672;0.6848531573182672,1.3470595727497834;1.3470595727497834,2.0092659881813
-1.45596329199339,-1.014407683831952;-1.014407683831952,-0.5728520756705141;-0.5728520756705141,-0.1312964675090762;-0.1312964675090762,0.3102591406523618;0.3102591406523618,0.7518147488137998;0.7518147488137998,1.1933703569752376;1.1933703569752376,1.6349259651366759;1.6349259651366759,2.0764815732981137;2.0764815732981137,2.5180371814595515;2.5180371814595515,2.95959278962099
